,Area,Room,Parking,Warehouse,Elevator,Address,Price(USD),PriceGrade,AreaGrade,Price(meter²),Price(Neighborhood)
1488,121,2,True,True,True,Dehkade Olampic,161333.33,Budget,VeryLarge,1333.333305785124,144166.66777777777
974,105,2,True,True,True,Pardis,17833.33,Budget,Large,169.8412380952381,25927.39732876712
1433,400,5,True,True,False,Andisheh,366666.67,Affordable,Huge,916.6666749999999,62586.42602409639
1022,240,4,True,True,True,Elahieh,1283333.33,MidRange,Huge,5347.222208333334,892878.4305882353
660,95,2,True,True,True,Punak,140000.0,Budget,Large,1473.6842105263158,124276.81161490682
43,130,3,True,True,False,ShahrAra,166666.67,Budget,VeryLarge,1282.0513076923078,201000.0
2996,105,2,True,True,True,Mirdamad,259000.0,Budget,Large,2466.6666666666665,346266.6653333333
3215,40,1,False,True,False,Qasr-od-Dasht,26333.33,Budget,Tiny,658.33325,50485.71392857143
691,48,1,True,True,True,Jeyhoon,27000.0,Budget,Small,562.5,58270.00021978022
450,100,2,True,True,True,Pardis,19500.0,Budget,Large,195.0,25927.39732876712
2517,78,2,False,False,True,Parand,12333.33,Budget,Medium,158.11961538461537,17453.01874015748
2107,138,3,True,True,True,Salsabil,119466.67,Budget,VeryLarge,865.7005072463768,46566.97266666666
18,140,3,True,True,True,West Ferdows Boulevard,213333.33,Budget,VeryLarge,1523.8094999999998,103524.82772413793
364,256,3,True,True,True,Dorous,616666.67,Economy,Huge,2408.8541796875,624487.1799999999
287,81,2,True,True,True,Shahrake Qods,27000.0,Budget,Medium,333.3333333333333,30030.72463768116
1768,78,2,False,True,True,Parand,14166.67,Budget,Medium,181.62397435897435,17453.01874015748
3415,186,3,True,True,True,Velenjak,500000.0,Affordable,VeryLarge,2688.1720430107525,712712.1213636363
1267,105,2,True,True,True,Pardis,28666.67,Budget,Large,273.0159047619047,25927.39732876712
2088,113,3,True,True,False,Gheitarieh,200000.0,Budget,Large,1769.9115044247787,357490.47642857145
893,50,1,True,False,True,Ray,25000.0,Budget,Small,500.0,60218.51777777778
266,120,2,True,True,False,Saadat Abad,390000.0,Affordable,Large,3250.0,316291.9895348837
504,51,1,True,True,False,Shahran,67333.33,Budget,Small,1320.2613725490196,99525.1286923077
3429,118,2,True,True,True,Mehran,236000.0,Budget,Large,2000.0,170291.66625
2762,105,2,True,True,True,Persian Gulf Martyrs Lake,108333.33,Budget,Large,1031.746,102752.65125000001
133,80,2,True,True,True,Azarbaijan,93333.33,Budget,Medium,1166.666625,78347.2225
3363,58,1,False,True,False,Salsabil,23833.33,Budget,Small,410.91948275862075,46566.97266666666
26,77,2,True,True,True,Amirieh,59033.33,Budget,Medium,766.6666233766234,59680.556666666664
745,50,1,True,True,True,Pirouzi,40000.0,Budget,Small,800.0,72499.99968253968
2897,45,1,False,False,False,Karoon,22666.67,Budget,Small,503.70377777777776,39991.667499999996
2046,135,2,True,True,True,Gheitarieh,290000.0,Budget,VeryLarge,2148.1481481481483,357490.47642857145
2435,98,2,True,True,True,Andisheh,45666.67,Budget,Large,465.9864285714286,62586.42602409639
2068,57,1,True,True,True,Southern Program Organization,80000.0,Budget,Small,1403.5087719298247,93652.17434782608
2223,172,3,True,True,True,Heravi,310000.0,Affordable,VeryLarge,1802.3255813953488,268728.98521739134
2275,66,2,True,True,False,Punak,82000.0,Budget,Medium,1242.4242424242425,124276.81161490682
2404,62,1,False,False,False,Qasr-od-Dasht,62000.0,Budget,Medium,1000.0,50485.71392857143
1334,108,2,True,True,True,West Ferdows Boulevard,115000.0,Budget,Large,1064.8148148148148,103524.82772413793
954,125,3,True,True,True,Pirouzi,133333.33,Budget,VeryLarge,1066.66664,72499.99968253968
2178,144,3,True,True,True,Zafar,345600.0,Affordable,VeryLarge,2400.0,439146.66799999995
751,111,2,True,True,True,Heravi,201666.67,Budget,Large,1816.816846846847,268728.98521739134
1091,60,1,True,True,True,Central Janatabad,111666.67,Budget,Small,1861.1111666666666,116287.03677777779
1889,100,2,True,True,True,Pardis,35000.0,Budget,Large,350.0,25927.39732876712
2657,119,2,True,True,True,Shahran,133333.33,Budget,Large,1120.4481512605041,99525.1286923077
1048,70,1,True,True,False,Shahrake Qods,29000.0,Budget,Medium,414.2857142857143,30030.72463768116
170,140,3,True,True,True,Heravi,303333.33,Budget,VeryLarge,2166.666642857143,268728.98521739134
94,140,3,True,True,True,Rudhen,133333.33,Budget,VeryLarge,952.3809285714285,67527.27272727272
3145,74,2,True,True,True,Amirieh,56666.67,Budget,Medium,765.7658108108108,59680.556666666664
2908,68,1,True,True,True,Shahrake Gharb,166666.67,Budget,Medium,2450.980441176471,398996.04508474574
444,61,1,False,True,False,Shahr-e-Ziba,66333.33,Budget,Medium,1087.4316393442623,103462.99724770641
2578,85,2,True,True,True,Zafar,166666.67,Budget,Medium,1960.7843529411766,439146.66799999995
2624,124,3,True,True,True,Shahr-e-Ziba,130000.0,Budget,VeryLarge,1048.3870967741937,103462.99724770641
1593,94,2,True,True,True,Gheitarieh,278333.33,Budget,Large,2960.9928723404255,357490.47642857145
2368,90,2,True,True,False,Pirouzi,56666.67,Budget,Medium,629.6296666666666,72499.99968253968
874,138,3,True,True,True,Kahrizak,41400.0,Budget,VeryLarge,300.0,36073.957500000004
1821,245,3,True,True,True,Shahrake Gharb,633333.33,Economy,Huge,2585.0339999999997,398996.04508474574
786,57,1,True,True,True,Punak,66666.67,Budget,Small,1169.590701754386,124276.81161490682
1689,90,2,True,True,True,Punak,156000.0,Budget,Medium,1733.3333333333333,124276.81161490682
75,151,3,True,True,True,Saadat Abad,340000.0,Affordable,VeryLarge,2251.655629139073,316291.9895348837
1818,85,2,True,True,True,Ekhtiarieh,166666.67,Budget,Medium,1960.7843529411766,337801.5880952381
1245,110,2,True,True,True,West Ferdows Boulevard,125000.0,Budget,Large,1136.3636363636363,103524.82772413793
418,70,2,True,True,True,Southern Janatabad,112333.33,Budget,Medium,1604.7618571428573,105948.38731182796
1052,62,1,True,True,True,Southern Program Organization,80000.0,Budget,Medium,1290.3225806451612,93652.17434782608
234,175,3,True,True,True,Farmanieh,520000.0,Affordable,VeryLarge,2971.4285714285716,697242.6898245614
607,103,2,True,True,True,Saadat Abad,173333.33,Budget,Large,1682.8478640776698,316291.9895348837
3120,72,2,False,True,False,Salsabil,45000.0,Budget,Medium,625.0,46566.97266666666
659,86,2,True,True,True,Komeil,65933.33,Budget,Medium,766.6666279069767,38357.575454545455
35,62,1,True,False,True,Water Organization,71666.67,Budget,Medium,1155.9140322580645,103333.335
1642,91,2,True,True,True,Tehran Now,100000.0,Budget,Large,1098.901098901099,70000.0
1345,280,4,True,True,True,Velenjak,1026666.67,Standard,Huge,3666.6666785714287,712712.1213636363
1440,115,3,True,True,True,Velenjak,421666.67,Affordable,Large,3666.666695652174,712712.1213636363
3018,55,1,True,True,True,West Ferdows Boulevard,75000.0,Budget,Small,1363.6363636363637,103524.82772413793
10,68,2,True,True,True,West Ferdows Boulevard,81666.67,Budget,Medium,1200.9804411764705,103524.82772413793
389,68,1,True,True,True,Southern Program Organization,87666.67,Budget,Medium,1289.2157352941176,93652.17434782608
205,165,3,True,True,True,Gheitarieh,410000.0,Affordable,VeryLarge,2484.848484848485,357490.47642857145
2532,74,2,False,False,True,Parand,10166.67,Budget,Medium,137.38743243243243,17453.01874015748
3035,93,2,True,True,True,Jeyhoon,86666.67,Budget,Large,931.8996774193548,58270.00021978022
579,150,3,True,True,True,Pasdaran,433333.33,Affordable,VeryLarge,2888.8888666666667,309631.8181818182
1196,63,1,True,True,True,Ostad Moein,42666.67,Budget,Medium,677.2487301587302,64229.26865853659
2571,300,4,True,True,True,Tajrish,300000.0,Budget,Huge,1000.0,588333.3328571429
2608,110,2,True,True,True,Feiz Garden,151666.67,Budget,Large,1378.7879090909091,101877.19315789473
916,92,2,True,True,False,Mehran,83333.33,Budget,Large,905.7970652173914,170291.66625
3088,115,2,True,True,True,Jordan,206666.67,Budget,Large,1797.1014782608697,310072.22277777776
1609,80,1,False,True,False,Shahrake Qods,18666.67,Budget,Medium,233.333375,30030.72463768116
2773,75,2,False,False,False,Parand,10000.0,Budget,Medium,133.33333333333334,17453.01874015748
1794,48,1,True,True,True,Shahr-e-Ziba,58333.33,Budget,Small,1215.2777083333333,103462.99724770641
1128,220,3,True,True,True,Heravi,513333.33,Affordable,Huge,2333.3333181818184,268728.98521739134
823,140,3,True,True,True,Jordan,256666.67,Budget,VeryLarge,1833.3333571428573,310072.22277777776
2560,75,2,True,True,True,Southern Janatabad,76666.67,Budget,Medium,1022.2222666666667,105948.38731182796
2561,94,2,True,True,True,Taslihat,88333.33,Budget,Large,939.7162765957447,74166.66500000001
3082,120,2,False,False,False,Mehrabad River River,86666.67,Budget,Large,722.22225,86666.67
3,95,2,True,True,True,Shahrake Qods,30083.33,Budget,Large,316.6666315789474,30030.72463768116
1997,200,3,True,True,True,Araj,456666.67,Affordable,VeryLarge,2283.33335,404444.44444444444
3000,75,2,True,True,True,Parand,12833.33,Budget,Medium,171.11106666666666,17453.01874015748
2911,50,1,False,True,False,Islamshahr,8000.0,Budget,Small,160.0,41914.10230769231
3422,137,3,True,True,True,Punak,228333.33,Budget,VeryLarge,1666.6666423357663,124276.81161490682
1494,70,2,True,True,True,Jeyhoon,53333.33,Budget,Medium,761.9047142857144,58270.00021978022
3440,133,3,True,False,True,Shahrake Gharb,333333.33,Affordable,VeryLarge,2506.2656390977445,398996.04508474574
2190,67,2,False,True,False,Karoon,35666.67,Budget,Medium,532.3383582089552,39991.667499999996
2104,150,2,True,True,True,Pakdasht,42333.33,Budget,VeryLarge,282.2222,27426.6656
2491,90,2,True,True,True,Damavand,20166.67,Budget,Medium,224.07411111111108,122108.69521739132
1192,75,2,True,True,True,Punak,125000.0,Budget,Medium,1666.6666666666667,124276.81161490682
817,63,1,True,True,True,Shahr-e-Ziba,78333.33,Budget,Medium,1243.3861904761904,103462.99724770641
2656,138,3,True,True,True,Kahrizak,41400.0,Budget,VeryLarge,300.0,36073.957500000004
2593,87,2,True,True,True,Pardis,21933.33,Budget,Medium,252.10724137931035,25927.39732876712
1079,93,2,True,True,True,Gheitarieh,200000.0,Budget,Large,2150.537634408602,357490.47642857145
1428,465,2,True,False,False,Damavand,110000.0,Budget,Huge,236.55913978494624,122108.69521739132
309,59,2,True,True,True,Southern Janatabad,63333.33,Budget,Small,1073.4462711864408,105948.38731182796
2826,67,2,True,True,True,Hakimiyeh,72333.33,Budget,Medium,1079.6019402985075,104199.99799999999
2658,65,2,True,True,True,Abazar,83333.33,Budget,Medium,1282.0512307692309,286471.0139130435
2862,113,2,True,True,True,Persian Gulf Martyrs Lake,105666.67,Budget,Large,935.1032743362832,102752.65125000001
2936,190,3,True,True,True,East Ferdows Boulevard,316666.67,Affordable,VeryLarge,1666.6666842105262,128490.54027027027
2239,136,3,True,True,True,Yousef Abad,273333.33,Budget,VeryLarge,2009.8038970588236,234399.12315789473
587,70,2,True,True,True,Saadat Abad,130000.0,Budget,Medium,1857.142857142857,316291.9895348837
3107,78,2,True,True,False,Water Organization,83333.33,Budget,Medium,1068.3760256410258,103333.335
440,126,3,True,True,True,Ostad Moein,100000.0,Budget,VeryLarge,793.6507936507936,64229.26865853659
2708,110,0,True,True,True,Parand,3400.0,Budget,Large,30.90909090909091,17453.01874015748
3378,110,2,True,True,True,Heravi,201666.67,Budget,Large,1833.3333636363639,268728.98521739134
2811,50,1,False,False,True,Tenant,40000.0,Budget,Small,800.0,62402.89956521739
553,145,3,True,True,True,Qalandari,433333.33,Affordable,VeryLarge,2988.5057241379313,257606.0609090909
2918,103,2,True,True,True,Feiz Garden,133333.33,Budget,Large,1294.498349514563,101877.19315789473
3257,102,2,True,True,True,Shahran,133333.33,Budget,Large,1307.1895098039215,99525.1286923077
2625,62,1,False,False,False,Damavand,23666.67,Budget,Medium,381.7204838709677,122108.69521739132
1767,160,3,True,True,True,Velenjak,320000.0,Affordable,VeryLarge,2000.0,712712.1213636363
1922,50,2,True,True,False,Shahran,60666.67,Budget,Small,1213.3334,99525.1286923077
458,245,3,True,True,True,Aqdasieh,1216666.67,Standard,Huge,4965.986408163265,585999.9996
111,85,2,True,True,True,Parand,18166.67,Budget,Medium,213.72552941176468,17453.01874015748
1623,65,2,False,True,True,West Pars,66666.67,Budget,Medium,1025.641076923077,145878.78636363635
3388,135,3,True,True,True,Saadat Abad,250000.0,Budget,VeryLarge,1851.851851851852,316291.9895348837
3179,75,2,False,False,False,Parand,13166.67,Budget,Medium,175.5556,17453.01874015748
1906,115,2,True,True,False,Tarasht,120000.0,Budget,Large,1043.4782608695652,117972.22166666666
1510,60,2,True,True,True,Punak,68333.33,Budget,Small,1138.8888333333334,124276.81161490682
1856,400,4,True,True,True,Elahieh,2100000.0,Premium,Huge,5250.0,892878.4305882353
2382,310,3,True,True,True,Aqdasieh,2480000.0,Luxury,Huge,8000.0,585999.9996
3400,107,2,True,True,True,Mirdamad,253233.33,Budget,Large,2366.6666355140187,346266.6653333333
1828,60,2,True,True,True,West Ferdows Boulevard,95000.0,Budget,Small,1583.3333333333333,103524.82772413793
3037,98,2,True,True,True,Si Metri Ji,65000.0,Budget,Large,663.265306122449,56175.36217391305
2775,52,1,False,True,False,Pirouzi,41666.67,Budget,Small,801.2821153846154,72499.99968253968
2381,109,2,True,True,True,Heravi,236666.67,Budget,Large,2171.2538532110093,268728.98521739134
1928,100,2,True,True,False,Yousef Abad,131666.67,Budget,Large,1316.6667000000002,234399.12315789473
1026,55,1,True,True,False,West Ferdows Boulevard,65000.0,Budget,Small,1181.8181818181818,103524.82772413793
2841,37,1,False,True,False,Azarbaijan,31666.67,Budget,Tiny,855.8559459459459,78347.2225
15,63,1,False,True,False,Islamshahr,19000.0,Budget,Medium,301.58730158730157,41914.10230769231
3258,112,2,True,True,True,Shahran,180000.0,Budget,Large,1607.142857142857,99525.1286923077
2001,61,1,True,True,True,Si Metri Ji,43933.33,Budget,Medium,720.218524590164,56175.36217391305
3315,125,3,True,True,True,Shahrake Gharb,375000.0,Affordable,VeryLarge,3000.0,398996.04508474574
125,78,2,True,True,True,Kahrizak,26000.0,Budget,Medium,333.3333333333333,36073.957500000004
1745,96,2,True,True,True,Ostad Moein,99666.67,Budget,Large,1038.1944791666667,64229.26865853659
2557,79,2,True,True,True,Persian Gulf Martyrs Lake,83333.33,Budget,Medium,1054.8522784810127,102752.65125000001
778,68,2,False,False,False,Karoon,36666.67,Budget,Medium,539.2157352941176,39991.667499999996
1401,170,3,True,True,True,Niavaran,466666.67,Affordable,VeryLarge,2745.0980588235293,663106.8627941177
12,54,1,False,True,True,Narmak,56333.33,Budget,Small,1043.2098148148148,131330.6668
355,650,2,True,True,False,Absard,173333.33,Budget,Massive,266.66666153846154,141111.11000000002
1848,106,2,True,True,True,Saadat Abad,200000.0,Budget,Large,1886.7924528301887,316291.9895348837
1172,125,2,True,True,True,Dezashib,375000.0,Affordable,VeryLarge,3000.0,395333.33222222223
403,75,2,True,True,False,Shahr-e-Ziba,63000.0,Budget,Medium,840.0,103462.99724770641
2623,61,1,False,False,False,Feiz Garden,60000.0,Budget,Medium,983.6065573770492,101877.19315789473
3094,47,1,False,True,False,Qasr-od-Dasht,26666.67,Budget,Small,567.3759574468085,50485.71392857143
1478,200,3,True,True,True,Heravi,498333.33,Affordable,VeryLarge,2491.66665,268728.98521739134
2232,78,2,False,True,True,Gisha,59800.0,Budget,Medium,766.6666666666666,183903.70222222223
1368,75,2,True,True,False,Shahr-e-Ziba,63000.0,Budget,Medium,840.0,103462.99724770641
354,110,2,True,True,True,Tajrish,220000.0,Budget,Large,2000.0,588333.3328571429
3444,75,2,True,True,True,West Ferdows Boulevard,88333.33,Budget,Medium,1177.7777333333333,103524.82772413793
949,73,2,False,False,True,Pirouzi,65666.67,Budget,Medium,899.5434246575343,72499.99968253968
1912,200,3,True,True,True,Ajudaniye,900000.0,Economy,VeryLarge,4500.0,555333.334
2634,700,3,True,True,False,Damavand,233333.33,Budget,Massive,333.3333285714286,122108.69521739132
1531,84,3,True,True,True,Shahran,101666.67,Budget,Medium,1210.3174999999999,99525.1286923077
443,57,1,False,True,True,Parastar,42333.33,Budget,Small,742.69,61458.33375
73,63,1,True,True,True,Punak,71666.67,Budget,Medium,1137.5661904761905,124276.81161490682
1201,75,2,True,True,False,Northern Janatabad,79500.0,Budget,Medium,1060.0,109611.11090909092
3219,48,1,False,False,True,Eskandari,42666.67,Budget,Small,888.8889583333333,51916.667499999996
2213,80,2,False,True,True,Shahr-e-Ziba,81666.67,Budget,Medium,1020.8333749999999,103462.99724770641
3150,63,2,False,True,True,Taslihat,60000.0,Budget,Medium,952.3809523809524,74166.66500000001
1253,157,3,True,True,True,Heravi,328333.33,Affordable,VeryLarge,2091.295095541401,268728.98521739134
1628,49,1,True,True,True,Punak,89800.0,Budget,Small,1832.6530612244899,124276.81161490682
2359,270,4,True,True,True,Niavaran,1166666.67,Standard,Huge,4320.987666666666,663106.8627941177
333,148,3,True,True,True,Ekhtiarieh,280000.0,Budget,VeryLarge,1891.8918918918919,337801.5880952381
718,58,1,True,True,True,North Program Organization,91666.67,Budget,Small,1580.4598275862068,247240.74074074073
1153,85,2,True,True,True,Central Janatabad,105000.0,Budget,Medium,1235.2941176470588,116287.03677777779
141,66,2,False,True,False,Beryanak,33333.33,Budget,Medium,505.05045454545456,38150.6668
1202,92,2,True,True,True,Yousef Abad,210000.0,Budget,Large,2282.608695652174,234399.12315789473
2372,100,2,False,False,False,Kahrizak,40000.0,Budget,Large,400.0,36073.957500000004
1832,120,2,True,True,True,Saadat Abad,226666.67,Budget,Large,1888.8889166666668,316291.9895348837
3262,44,1,False,True,False,Qasr-od-Dasht,33333.33,Budget,Small,757.5756818181818,50485.71392857143
1029,100,2,True,True,True,Ajudaniye,216666.67,Budget,Large,2166.6667,555333.334
51,150,3,True,True,True,Farmanieh,333333.33,Affordable,VeryLarge,2222.2222,697242.6898245614
2983,136,3,True,True,True,Sadeghieh,171666.67,Budget,VeryLarge,1262.2549264705883,158166.66666666666
1023,90,2,True,True,True,Shahrakeh Naft,183333.33,Budget,Medium,2037.0369999999998,195555.55333333332
2031,85,2,True,True,True,Gheitarieh,243333.33,Budget,Medium,2862.7450588235292,357490.47642857145
2921,65,1,False,True,False,Pakdasht,10666.67,Budget,Medium,164.10261538461538,27426.6656
2109,83,2,True,True,True,Shahr-e-Ziba,83666.67,Budget,Medium,1008.0321686746988,103462.99724770641
3438,55,1,True,True,True,Punak,76666.67,Budget,Small,1393.9394545454545,124276.81161490682
2731,98,2,False,False,False,Shahrake Qods,27666.67,Budget,Large,282.31295918367346,30030.72463768116
606,96,2,True,True,True,Shahrake Gharb,160000.0,Budget,Large,1666.6666666666667,398996.04508474574
979,121,3,True,True,True,Persian Gulf Martyrs Lake,121666.67,Budget,VeryLarge,1005.5096694214876,102752.65125000001
2666,58,1,False,False,False,Parand,8500.0,Budget,Small,146.55172413793105,17453.01874015748
2916,43,1,False,True,False,Nawab,23333.33,Budget,Small,542.6355813953488,48083.33
1681,120,2,True,True,True,Abazar,129333.33,Budget,Large,1077.77775,286471.0139130435
356,200,3,True,True,True,Saadat Abad,400000.0,Affordable,VeryLarge,2000.0,316291.9895348837
222,100,2,True,True,True,Valiasr,76666.67,Budget,Large,766.6667,97319.04857142856
1650,125,2,True,True,True,Gheitarieh,366666.67,Affordable,VeryLarge,2933.33336,357490.47642857145
1553,43,1,True,True,True,Shams Abad,60000.0,Budget,Small,1395.3488372093022,115083.33375
414,84,2,True,True,True,Pardis,22666.67,Budget,Medium,269.8413095238095,25927.39732876712
3450,63,1,True,True,False,Feiz Garden,63000.0,Budget,Medium,1000.0,101877.19315789473
483,120,2,True,True,True,Abazar,208333.33,Budget,Large,1736.1110833333332,286471.0139130435
2351,85,2,True,True,True,Andisheh,36666.67,Budget,Medium,431.3725882352941,62586.42602409639
3132,60,2,True,True,False,Azarbaijan,54000.0,Budget,Small,900.0,78347.2225
750,175,3,True,True,True,Heravi,315000.0,Affordable,VeryLarge,1800.0,268728.98521739134
2044,65,1,True,True,True,Shahrake Qods,17833.33,Budget,Medium,274.3589230769231,30030.72463768116
615,75,1,True,True,True,Ekhtiarieh,130000.0,Budget,Medium,1733.3333333333333,337801.5880952381
2533,58,1,False,False,False,Parand,8500.0,Budget,Small,146.55172413793105,17453.01874015748
1242,71,2,True,True,True,Azari,54666.67,Budget,Medium,769.9530985915493,54666.67
5,70,2,True,True,False,North Program Organization,68333.33,Budget,Medium,976.1904285714286,247240.74074074073
224,76,2,True,True,True,Jeyhoon,66666.67,Budget,Medium,877.1930263157894,58270.00021978022
2727,38,1,True,True,False,Fallah,21666.67,Budget,Tiny,570.1755263157894,34040.74222222222
2609,71,2,False,False,False,West Ferdows Boulevard,66666.67,Budget,Medium,938.9671830985915,103524.82772413793
2913,75,2,True,True,True,Saadat Abad,10500.0,Budget,Medium,140.0,316291.9895348837
1173,75,2,True,True,True,Tarasht,71666.67,Budget,Medium,955.5556,117972.22166666666
2958,135,2,True,True,True,Mirdamad,332333.33,Affordable,VeryLarge,2461.7283703703706,346266.6653333333
1877,90,2,True,True,True,Northern Janatabad,105000.0,Budget,Medium,1166.6666666666667,109611.11090909092
709,86,2,True,True,True,Pardis,25000.0,Budget,Medium,290.69767441860466,25927.39732876712
3011,108,2,True,True,True,Shahr-e-Ziba,170000.0,Budget,Large,1574.0740740740741,103462.99724770641
2525,117,2,True,True,True,Shahrake Gharb,353333.33,Affordable,Large,3019.9429914529915,398996.04508474574
1588,138,3,True,True,True,Islamshahr,56333.33,Budget,VeryLarge,408.2125362318841,41914.10230769231
1157,121,2,True,True,True,Garden of Saba,250000.0,Budget,VeryLarge,2066.115702479339,218133.33500000002
147,127,2,True,True,True,Southern Janatabad,200000.0,Budget,VeryLarge,1574.8031496062993,105948.38731182796
2589,67,1,True,True,True,Shams Abad,86666.67,Budget,Medium,1293.5323880597014,115083.33375
1322,85,2,True,True,True,Gheitarieh,240000.0,Budget,Medium,2823.529411764706,357490.47642857145
1572,100,2,True,True,True,Pirouzi,86666.67,Budget,Large,866.6667,72499.99968253968
2974,66,2,True,True,True,Central Janatabad,87333.33,Budget,Medium,1323.2322727272729,116287.03677777779
517,87,2,True,True,True,Pardis,21666.67,Budget,Medium,249.04218390804596,25927.39732876712
2302,71,2,True,True,True,Salsabil,58333.33,Budget,Medium,821.5961971830986,46566.97266666666
3009,117,2,True,True,True,Shahrake Gharb,240000.0,Budget,Large,2051.2820512820513,398996.04508474574
2914,96,3,True,False,True,Shahryar,38166.67,Budget,Large,397.56947916666667,72356.41
2566,105,2,True,True,False,Rudhen,36666.67,Budget,Large,349.2063809523809,67527.27272727272
1080,75,2,True,True,True,Qazvin Imamzadeh Hassan,42500.0,Budget,Medium,566.6666666666666,51984.84909090909
1413,105,3,True,True,False,Andisheh,113333.33,Budget,Large,1079.3650476190476,62586.42602409639
3112,135,3,True,True,True,Saadat Abad,250000.0,Budget,VeryLarge,1851.851851851852,316291.9895348837
2496,100,2,True,True,True,Razi,61666.67,Budget,Large,616.6667,44633.33428571428
716,70,2,True,True,True,Southern Janatabad,98333.33,Budget,Medium,1404.7618571428573,105948.38731182796
1770,158,3,True,True,True,Pasdaran,368666.67,Affordable,VeryLarge,2333.3333544303796,309631.8181818182
492,65,2,True,True,False,Feiz Garden,65333.33,Budget,Medium,1005.1281538461539,101877.19315789473
3151,90,2,True,True,True,Sadeghieh,110000.0,Budget,Medium,1222.2222222222222,158166.66666666666
3269,78,2,False,False,False,Parand,26000.0,Budget,Medium,333.3333333333333,17453.01874015748
1033,200,3,True,False,True,West Pars,333333.33,Affordable,VeryLarge,1666.6666500000001,145878.78636363635
361,110,2,True,True,True,Feiz Garden,143333.33,Budget,Large,1303.0302727272726,101877.19315789473
1884,56,1,True,True,True,Feiz Garden,73333.33,Budget,Small,1309.52375,101877.19315789473
3167,190,3,True,True,True,Niavaran,506666.67,Affordable,VeryLarge,2666.6666842105265,663106.8627941177
1286,103,2,True,True,True,Niavaran,233333.33,Budget,Large,2265.37213592233,663106.8627941177
2782,55,1,True,True,True,Komeil,36666.67,Budget,Small,666.6667272727273,38357.575454545455
56,100,2,True,True,True,Qasr-od-Dasht,100000.0,Budget,Large,1000.0,50485.71392857143
2717,78,2,False,False,True,Parand,13166.67,Budget,Medium,168.80346153846153,17453.01874015748
2812,60,1,False,True,False,Tenant,37333.33,Budget,Small,622.2221666666667,62402.89956521739
2495,73,2,True,True,True,Parand,12833.33,Budget,Medium,175.7990410958904,17453.01874015748
922,58,1,True,True,True,Shahr-e-Ziba,61666.67,Budget,Small,1063.218448275862,103462.99724770641
1606,60,2,False,True,False,Shahrake Azadi,56000.0,Budget,Small,933.3333333333334,44666.665
29,100,2,True,True,True,West Ferdows Boulevard,106666.67,Budget,Large,1066.6667,103524.82772413793
1646,150,2,True,True,True,Gheitarieh,433333.33,Affordable,VeryLarge,2888.8888666666667,357490.47642857145
876,250,3,True,True,False,Niavaran,1500000.0,MidRange,Huge,6000.0,663106.8627941177
2440,105,3,True,True,True,Kahrizak,38500.0,Budget,Large,366.6666666666667,36073.957500000004
2637,51,1,True,True,False,Andisheh,22333.33,Budget,Small,437.90843137254905,62586.42602409639
3204,97,2,True,True,True,Shahran,110000.0,Budget,Large,1134.020618556701,99525.1286923077
3030,75,1,False,True,False,Golestan,25000.0,Budget,Medium,333.3333333333333,94322.916875
1295,91,2,True,True,True,Tarasht,103333.33,Budget,Large,1135.5310989010989,117972.22166666666
1791,179,3,True,True,True,Velenjak,268500.0,Budget,VeryLarge,1500.0,712712.1213636363
2170,57,1,True,True,False,Feiz Garden,64333.33,Budget,Small,1128.6549122807019,101877.19315789473
340,192,3,True,True,True,Saadat Abad,650000.0,Economy,VeryLarge,3385.4166666666665,316291.9895348837
1915,123,3,True,True,False,Azadshahr,115000.0,Budget,VeryLarge,934.959349593496,128666.66600000001
841,94,2,True,True,True,Shahr-e-Ziba,105333.33,Budget,Large,1120.567340425532,103462.99724770641
3244,150,3,True,True,False,Elahieh,392000.0,Affordable,VeryLarge,2613.3333333333335,892878.4305882353
3180,73,2,True,True,False,Aliabad South,28333.33,Budget,Medium,388.1278082191781,28333.33
1905,209,3,True,True,True,West Ferdows Boulevard,433333.33,Affordable,Huge,2073.3652153110047,103524.82772413793
1786,147,3,True,True,True,Ekhtiarieh,320000.0,Affordable,VeryLarge,2176.8707482993195,337801.5880952381
2465,258,4,True,True,False,Jordan,400000.0,Affordable,Huge,1550.3875968992247,310072.22277777776
805,77,2,False,False,False,Parand,14666.67,Budget,Medium,190.47623376623378,17453.01874015748
2287,80,2,True,True,True,West Ferdows Boulevard,90000.0,Budget,Medium,1125.0,103524.82772413793
2745,65,2,True,True,False,Afsarieh,44333.33,Budget,Medium,682.0512307692308,62222.22166666667
2264,170,3,True,True,True,Niavaran,736666.67,Economy,VeryLarge,4333.333352941177,663106.8627941177
2212,53,1,False,True,False,Baghestan,15000.0,Budget,Small,283.0188679245283,23562.50125
2458,50,1,False,True,False,Abuzar,28333.33,Budget,Small,566.6666,50944.443333333336
2208,62,2,True,True,True,Salsabil,45000.0,Budget,Medium,725.8064516129032,46566.97266666666
126,85,2,True,True,True,Shahryar,47300.0,Budget,Medium,556.4705882352941,72356.41
1075,95,2,True,True,True,West Ferdows Boulevard,110000.0,Budget,Large,1157.8947368421052,103524.82772413793
2800,53,1,False,True,False,Tenant,37100.0,Budget,Small,700.0,62402.89956521739
1223,76,2,True,True,True,Andisheh,29866.67,Budget,Medium,392.98249999999996,62586.42602409639
1352,220,3,True,True,True,Aqdasieh,1166666.67,Standard,Huge,5303.030318181818,585999.9996
791,78,2,True,True,True,Heravi,110000.0,Budget,Medium,1410.2564102564102,268728.98521739134
